Date;Group;Series;Tasa_suecia;tasa_eeuu;riesgo_suecia
13/09/2021;Riksbank key interest rates;Policy rate;0;2,39;-2,39
14/09/2021;Riksbank key interest rates;Policy rate;0;2,39;-2,39
15/09/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
16/09/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
17/09/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
20/09/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
21/09/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
22/09/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
23/09/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
24/09/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
27/09/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
28/09/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
29/09/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
30/09/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
1/10/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
4/10/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
5/10/2021;Riksbank key interest rates;Policy rate;0;2,36;-2,36
6/10/2021;Riksbank key interest rates;Policy rate;0;2,36;-2,36
7/10/2021;Riksbank key interest rates;Policy rate;0;2,36;-2,36
8/10/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
11/10/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
12/10/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
13/10/2021;Riksbank key interest rates;Policy rate;0;2,37;-2,37
14/10/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
15/10/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
18/10/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
19/10/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
20/10/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
21/10/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
22/10/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
25/10/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
26/10/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
27/10/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
28/10/2021;Riksbank key interest rates;Policy rate;0;2,39;-2,39
29/10/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
1/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
2/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
3/11/2021;Riksbank key interest rates;Policy rate;0;2,42;-2,42
4/11/2021;Riksbank key interest rates;Policy rate;0;2,42;-2,42
5/11/2021;Riksbank key interest rates;Policy rate;0;2,42;-2,42
8/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
9/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
10/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
11/11/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
12/11/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
15/11/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
16/11/2021;Riksbank key interest rates;Policy rate;0;2,38;-2,38
17/11/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
18/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
19/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
22/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
23/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
24/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
25/11/2021;Riksbank key interest rates;Policy rate;0;2,41;-2,41
26/11/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
29/11/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
30/11/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
1/12/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
2/12/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
3/12/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
6/12/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
7/12/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
8/12/2021;Riksbank key interest rates;Policy rate;0;2,39;-2,39
9/12/2021;Riksbank key interest rates;Policy rate;0;2,40;-2,40
10/12/2021;Riksbank key interest rates;Policy rate;0;2,14;-2,14
13/12/2021;Riksbank key interest rates;Policy rate;0;2,14;-2,14
14/12/2021;Riksbank key interest rates;Policy rate;0;2,14;-2,14
15/12/2021;Riksbank key interest rates;Policy rate;0;2,14;-2,14
16/12/2021;Riksbank key interest rates;Policy rate;0;2,13;-2,13
17/12/2021;Riksbank key interest rates;Policy rate;0;2,13;-2,13
20/12/2021;Riksbank key interest rates;Policy rate;0;2,12;-2,12
21/12/2021;Riksbank key interest rates;Policy rate;0;2,12;-2,12
22/12/2021;Riksbank key interest rates;Policy rate;0;2,12;-2,12
23/12/2021;Riksbank key interest rates;Policy rate;0;2,12;-2,12
27/12/2021;Riksbank key interest rates;Policy rate;0;2,12;-2,12
28/12/2021;Riksbank key interest rates;Policy rate;0;2,12;-2,12
29/12/2021;Riksbank key interest rates;Policy rate;0;2,12;-2,12
30/12/2021;Riksbank key interest rates;Policy rate;0;2,12;-2,12
3/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
4/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
5/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
7/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
10/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
11/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
12/01/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
13/01/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
14/01/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
17/01/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
18/01/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
19/01/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
20/01/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
21/01/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
24/01/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
25/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
26/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
27/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
28/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
31/01/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
1/02/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
2/02/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
3/02/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
4/02/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
7/02/2022;Riksbank key interest rates;Policy rate;0;2,12;-2,12
8/02/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
9/02/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
10/02/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
11/02/2022;Riksbank key interest rates;Policy rate;0;2,13;-2,13
14/02/2022;Riksbank key interest rates;Policy rate;0;2,14;-2,14
15/02/2022;Riksbank key interest rates;Policy rate;0;2,14;-2,14
16/02/2022;Riksbank key interest rates;Policy rate;0;2,14;-2,14
17/02/2022;Riksbank key interest rates;Policy rate;0;2,25;-2,25
18/02/2022;Riksbank key interest rates;Policy rate;0;2,30;-2,30
21/02/2022;Riksbank key interest rates;Policy rate;0;2,25;-2,25
22/02/2022;Riksbank key interest rates;Policy rate;0;1,90;-1,90
23/02/2022;Riksbank key interest rates;Policy rate;0;1,90;-1,90
24/02/2022;Riksbank key interest rates;Policy rate;0;1,90;-1,90
25/02/2022;Riksbank key interest rates;Policy rate;0;1,90;-1,90
28/02/2022;Riksbank key interest rates;Policy rate;0;1,90;-1,90
1/03/2022;Riksbank key interest rates;Policy rate;0;1,90;-1,90
2/03/2022;Riksbank key interest rates;Policy rate;0;1,90;-1,90
3/03/2022;Riksbank key interest rates;Policy rate;0;1,85;-1,85
4/03/2022;Riksbank key interest rates;Policy rate;0;1,83;-1,83
7/03/2022;Riksbank key interest rates;Policy rate;0;1,83;-1,83
8/03/2022;Riksbank key interest rates;Policy rate;0;1,83;-1,83
9/03/2022;Riksbank key interest rates;Policy rate;0;1,90;-1,90
10/03/2022;Riksbank key interest rates;Policy rate;0;1,88;-1,88
11/03/2022;Riksbank key interest rates;Policy rate;0;1,85;-1,85
14/03/2022;Riksbank key interest rates;Policy rate;0;1,83;-1,83
15/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
16/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
17/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
18/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
21/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
22/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
23/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
24/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
25/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
28/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
29/03/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
30/03/2022;Riksbank key interest rates;Policy rate;0;1,90;-1,90
31/03/2022;Riksbank key interest rates;Policy rate;0;1,90;-1,90
1/04/2022;Riksbank key interest rates;Policy rate;0;1,85;-1,85
4/04/2022;Riksbank key interest rates;Policy rate;0;1,85;-1,85
5/04/2022;Riksbank key interest rates;Policy rate;0;1,85;-1,85
6/04/2022;Riksbank key interest rates;Policy rate;0;1,85;-1,85
7/04/2022;Riksbank key interest rates;Policy rate;0;1,85;-1,85
8/04/2022;Riksbank key interest rates;Policy rate;0;1,85;-1,85
11/04/2022;Riksbank key interest rates;Policy rate;0;1,85;-1,85
12/04/2022;Riksbank key interest rates;Policy rate;0;1,85;-1,85
13/04/2022;Riksbank key interest rates;Policy rate;0;1,83;-1,83
14/04/2022;Riksbank key interest rates;Policy rate;0;1,83;-1,83
19/04/2022;Riksbank key interest rates;Policy rate;0;1,83;-1,83
20/04/2022;Riksbank key interest rates;Policy rate;0;1,83;-1,83
21/04/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
22/04/2022;Riksbank key interest rates;Policy rate;0;1,82;-1,82
25/04/2022;Riksbank key interest rates;Policy rate;0;1,58;-1,58
26/04/2022;Riksbank key interest rates;Policy rate;0;1,57;-1,57
27/04/2022;Riksbank key interest rates;Policy rate;0;1,57;-1,57
28/04/2022;Riksbank key interest rates;Policy rate;0;1,57;-1,57
29/04/2022;Riksbank key interest rates;Policy rate;0;1,56;-1,56
2/05/2022;Riksbank key interest rates;Policy rate;0;1,56;-1,56
3/05/2022;Riksbank key interest rates;Policy rate;0;1,55;-1,55
4/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
5/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
6/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
9/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
10/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
11/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
12/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
13/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
16/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
17/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
18/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
19/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
20/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
23/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
24/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
25/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
27/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
30/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
31/05/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
1/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
2/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
3/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
7/06/2022;Riksbank key interest rates;Policy rate;0,25;1,56;-1,31
8/06/2022;Riksbank key interest rates;Policy rate;0,25;1,56;-1,31
9/06/2022;Riksbank key interest rates;Policy rate;0,25;1,56;-1,31
10/06/2022;Riksbank key interest rates;Policy rate;0,25;1,56;-1,31
13/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
14/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
15/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
16/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
17/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
20/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
21/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
22/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
23/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
27/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
28/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
29/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
30/06/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
1/07/2022;Riksbank key interest rates;Policy rate;0,25;1,56;-1,31
4/07/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
5/07/2022;Riksbank key interest rates;Policy rate;0,25;1,55;-1,30
6/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
7/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
8/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
11/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
12/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
13/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
14/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
15/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
18/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
19/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
20/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
21/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
22/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
25/07/2022;Riksbank key interest rates;Policy rate;0,75;1,55;-0,80
26/07/2022;Riksbank key interest rates;Policy rate;0,75;;
27/07/2022;Riksbank key interest rates;Policy rate;0,75;;
28/07/2022;Riksbank key interest rates;Policy rate;0,75;;
29/07/2022;Riksbank key interest rates;Policy rate;0,75;;
1/08/2022;Riksbank key interest rates;Policy rate;0,75;;
2/08/2022;Riksbank key interest rates;Policy rate;0,75;;
3/08/2022;Riksbank key interest rates;Policy rate;0,75;;
4/08/2022;Riksbank key interest rates;Policy rate;0,75;;
5/08/2022;Riksbank key interest rates;Policy rate;0,75;;
8/08/2022;Riksbank key interest rates;Policy rate;0,75;;
9/08/2022;Riksbank key interest rates;Policy rate;0,75;;
10/08/2022;Riksbank key interest rates;Policy rate;0,75;;
11/08/2022;Riksbank key interest rates;Policy rate;0,75;;
12/08/2022;Riksbank key interest rates;Policy rate;0,75;;
15/08/2022;Riksbank key interest rates;Policy rate;0,75;;
16/08/2022;Riksbank key interest rates;Policy rate;0,75;;
17/08/2022;Riksbank key interest rates;Policy rate;0,75;;
18/08/2022;Riksbank key interest rates;Policy rate;0,75;;
19/08/2022;Riksbank key interest rates;Policy rate;0,75;;
22/08/2022;Riksbank key interest rates;Policy rate;0,75;;
23/08/2022;Riksbank key interest rates;Policy rate;0,75;;
24/08/2022;Riksbank key interest rates;Policy rate;0,75;;
25/08/2022;Riksbank key interest rates;Policy rate;0,75;;
26/08/2022;Riksbank key interest rates;Policy rate;0,75;;
29/08/2022;Riksbank key interest rates;Policy rate;0,75;;
30/08/2022;Riksbank key interest rates;Policy rate;0,75;;
31/08/2022;Riksbank key interest rates;Policy rate;0,75;;
1/09/2022;Riksbank key interest rates;Policy rate;0,75;;
2/09/2022;Riksbank key interest rates;Policy rate;0,75;;
5/09/2022;Riksbank key interest rates;Policy rate;0,75;;
6/09/2022;Riksbank key interest rates;Policy rate;0,75;;
7/09/2022;Riksbank key interest rates;Policy rate;0,75;;
8/09/2022;Riksbank key interest rates;Policy rate;0,75;;
9/09/2022;Riksbank key interest rates;Policy rate;0,75;;
12/09/2022;Riksbank key interest rates;Policy rate;0,75;;
13/09/2022;Riksbank key interest rates;Policy rate;0,75;;
14/09/2022;Riksbank key interest rates;Policy rate;0,75;;
15/09/2022;Riksbank key interest rates;Policy rate;0,75;;
16/09/2022;Riksbank key interest rates;Policy rate;0,75;;
19/09/2022;Riksbank key interest rates;Policy rate;0,75;;
20/09/2022;Riksbank key interest rates;Policy rate;0,75;;
21/09/2022;Riksbank key interest rates;Policy rate;1,75;;
22/09/2022;Riksbank key interest rates;Policy rate;1,75;;
23/09/2022;Riksbank key interest rates;Policy rate;1,75;;
26/09/2022;Riksbank key interest rates;Policy rate;1,75;;
27/09/2022;Riksbank key interest rates;Policy rate;1,75;;
28/09/2022;Riksbank key interest rates;Policy rate;1,75;;
29/09/2022;Riksbank key interest rates;Policy rate;1,75;;
30/09/2022;Riksbank key interest rates;Policy rate;1,75;;
3/10/2022;Riksbank key interest rates;Policy rate;1,75;;
4/10/2022;Riksbank key interest rates;Policy rate;1,75;;
5/10/2022;Riksbank key interest rates;Policy rate;1,75;;
6/10/2022;Riksbank key interest rates;Policy rate;1,75;;
7/10/2022;Riksbank key interest rates;Policy rate;1,75;;
10/10/2022;Riksbank key interest rates;Policy rate;1,75;;
11/10/2022;Riksbank key interest rates;Policy rate;1,75;;
12/10/2022;Riksbank key interest rates;Policy rate;1,75;;
13/10/2022;Riksbank key interest rates;Policy rate;1,75;;
14/10/2022;Riksbank key interest rates;Policy rate;1,75;;
17/10/2022;Riksbank key interest rates;Policy rate;1,75;;
18/10/2022;Riksbank key interest rates;Policy rate;1,75;;
19/10/2022;Riksbank key interest rates;Policy rate;1,75;;
20/10/2022;Riksbank key interest rates;Policy rate;1,75;;
21/10/2022;Riksbank key interest rates;Policy rate;1,75;;
24/10/2022;Riksbank key interest rates;Policy rate;1,75;;
25/10/2022;Riksbank key interest rates;Policy rate;1,75;;
26/10/2022;Riksbank key interest rates;Policy rate;1,75;;
27/10/2022;Riksbank key interest rates;Policy rate;1,75;;
28/10/2022;Riksbank key interest rates;Policy rate;1,75;;
31/10/2022;Riksbank key interest rates;Policy rate;1,75;;
1/11/2022;Riksbank key interest rates;Policy rate;1,75;;
2/11/2022;Riksbank key interest rates;Policy rate;1,75;;
3/11/2022;Riksbank key interest rates;Policy rate;1,75;;
4/11/2022;Riksbank key interest rates;Policy rate;1,75;;
7/11/2022;Riksbank key interest rates;Policy rate;1,75;;
8/11/2022;Riksbank key interest rates;Policy rate;1,75;;
9/11/2022;Riksbank key interest rates;Policy rate;1,75;;
10/11/2022;Riksbank key interest rates;Policy rate;1,75;;
11/11/2022;Riksbank key interest rates;Policy rate;1,75;;
14/11/2022;Riksbank key interest rates;Policy rate;1,75;;
15/11/2022;Riksbank key interest rates;Policy rate;1,75;;
16/11/2022;Riksbank key interest rates;Policy rate;1,75;;
17/11/2022;Riksbank key interest rates;Policy rate;1,75;;
18/11/2022;Riksbank key interest rates;Policy rate;1,75;;
21/11/2022;Riksbank key interest rates;Policy rate;1,75;;
