"Date","Price","Open","High","Low","Change %"
"15/09/2014","4.340","4.250","4.340","4.250","-0.23%"
"13/09/2014","4.350","4.350","4.350","4.350","0.00%"
"12/09/2014","4.350","4.340","4.350","4.340","1.64%"
"11/09/2014","4.280","4.280","4.280","4.280","0.00%"
"10/09/2014","4.280","4.290","4.290","4.280","-2.06%"
"09/09/2014","4.370","4.370","4.370","4.370","6.85%"
"05/09/2014","4.090","4.090","4.090","4.090","0.00%"
"04/09/2014","4.090","4.050","4.090","4.040","1.24%"
"03/09/2014","4.040","3.980","4.040","3.980","1.76%"
"02/09/2014","3.970","3.960","3.970","3.960","0.51%"
"01/09/2014","3.950","3.950","3.950","3.950","0.00%"
"31/08/2014","3.950","3.950","3.950","3.950","0.00%"
"30/08/2014","3.950","3.950","3.950","3.950","0.00%"
"29/08/2014","3.950","3.950","3.950","3.950","0.51%"
"28/08/2014","3.930","3.930","3.930","3.930","-0.51%"
"27/08/2014","3.950","3.950","3.950","3.950","-0.75%"
"26/08/2014","3.980","3.990","3.990","3.980","-0.50%"
"25/08/2014","4.000","4.000","4.000","4.000","0.00%"
"23/08/2014","4.000","4.000","4.000","4.000","0.00%"
"22/08/2014","4.000","3.990","4.000","3.990","0.50%"
"21/08/2014","3.980","3.970","3.980","3.970","0.25%"
"20/08/2014","3.970","3.970","3.970","3.970","0.51%"
"19/08/2014","3.950","3.950","3.950","3.950","-0.50%"
"18/08/2014","3.970","3.970","3.980","3.970","0.76%"
"15/08/2014","3.940","3.940","3.940","3.940","0.00%"
"14/08/2014","3.940","3.940","3.940","3.940","-1.01%"
"13/08/2014","3.980","3.990","3.990","3.980","-0.75%"
"12/08/2014","4.010","4.000","4.010","4.000","1.26%"
"11/08/2014","3.960","3.960","3.960","3.950","-1.00%"
"10/08/2014","4.000","4.000","4.000","4.000","0.00%"
"09/08/2014","4.000","4.000","4.000","4.000","0.00%"
"08/08/2014","4.000","4.020","4.020","4.000","-0.99%"
"07/08/2014","4.040","4.050","4.050","4.040","-1.94%"
"06/08/2014","4.120","4.130","4.130","4.120","-0.96%"
"05/08/2014","4.160","4.160","4.160","4.160","-0.72%"
"04/08/2014","4.190","4.190","4.190","4.190","-0.48%"
"02/08/2014","4.210","4.210","4.210","4.210","0.00%"
"01/08/2014","4.210","4.230","4.230","4.210","-0.47%"
"31/07/2014","4.230","4.230","4.230","4.230","0.24%"
"30/07/2014","4.220","4.200","4.220","4.200","-0.47%"
"29/07/2014","4.240","4.240","4.240","4.240","0.00%"
"28/07/2014","4.240","4.240","4.240","4.240","0.24%"
"27/07/2014","4.230","4.230","4.230","4.230","0.00%"
"26/07/2014","4.230","4.230","4.230","4.230","0.00%"
"25/07/2014","4.230","4.220","4.230","4.220","0.00%"
"24/07/2014","4.230","4.230","4.230","4.230","0.48%"
"23/07/2014","4.210","4.200","4.210","4.200","-0.47%"
"22/07/2014","4.230","4.240","4.240","4.230","1.44%"
"21/07/2014","4.170","4.170","4.170","4.170","0.48%"
"20/07/2014","4.150","4.150","4.150","4.150","0.00%"
"19/07/2014","4.150","4.150","4.150","4.150","0.00%"
"18/07/2014","4.150","4.150","4.150","4.150","2.22%"
"17/07/2014","4.060","4.060","4.060","4.060","0.25%"
"16/07/2014","4.050","4.050","4.050","4.050","0.00%"
"15/07/2014","4.050","4.050","4.050","4.050","-0.25%"
"14/07/2014","4.060","4.040","4.060","4.040","-2.87%"
"12/07/2014","4.180","4.180","4.180","4.180","0.00%"
"11/07/2014","4.180","4.180","4.180","4.180","0.00%"
"10/07/2014","4.180","4.180","4.180","4.180","0.00%"
"09/07/2014","4.180","4.180","4.180","4.180","-1.42%"
"08/07/2014","4.240","4.240","4.240","4.240","-1.62%"
"07/07/2014","4.310","4.310","4.310","4.310","-0.46%"
"05/07/2014","4.330","4.330","4.330","4.330","0.00%"
"04/07/2014","4.330","4.300","4.330","4.300","0.46%"
"03/07/2014","4.310","4.310","4.310","4.310","0.94%"
"02/07/2014","4.270","4.270","4.270","4.270","0.00%"
"01/07/2014","4.270","4.270","4.270","4.270","-2.51%"
"30/06/2014","4.380","4.380","4.380","4.380","0.23%"
"28/06/2014","4.370","4.370","4.370","4.370","0.00%"
"27/06/2014","4.370","4.380","4.380","4.370","-0.91%"
"26/06/2014","4.410","4.410","4.410","4.410","-0.23%"
"25/06/2014","4.420","4.420","4.420","4.420","-1.34%"
"24/06/2014","4.480","4.480","4.480","4.480","0.22%"
"23/06/2014","4.470","4.470","4.470","4.470","0.45%"
"21/06/2014","4.450","4.450","4.450","4.450","0.00%"
"20/06/2014","4.450","4.450","4.450","4.450","-0.67%"
"19/06/2014","4.480","4.480","4.480","4.480","0.22%"
"18/06/2014","4.470","4.470","4.470","4.470","0.22%"
"17/06/2014","4.460","4.460","4.460","4.460","0.45%"
"14/06/2014","4.440","4.440","4.440","4.440","0.00%"
"13/06/2014","4.440","4.440","4.440","4.440","-0.45%"
"12/06/2014","4.460","4.460","4.460","4.460","-0.22%"
"11/06/2014","4.470","4.470","4.470","4.470","-0.45%"
"10/06/2014","4.490","4.490","4.490","4.490","0.00%"
"09/06/2014","4.490","4.490","4.490","4.490","-0.44%"
"07/06/2014","4.510","4.510","4.510","4.510","0.00%"
"06/06/2014","4.510","4.510","4.510","4.510","-0.22%"
"05/06/2014","4.520","4.520","4.520","4.520","-0.44%"
"04/06/2014","4.540","4.540","4.540","4.540","-0.22%"
"03/06/2014","4.550","4.550","4.550","4.550","0.00%"
"02/06/2014","4.550","4.550","4.550","4.550","0.22%"
"31/05/2014","4.540","4.580","4.580","4.540","0.00%"
"30/05/2014","4.540","4.540","4.540","4.540","-0.87%"
"29/05/2014","4.580","4.580","4.580","4.580","-0.65%"
"28/05/2014","4.610","4.610","4.610","4.610","2.44%"
"27/05/2014","4.500","4.500","4.500","4.500","-0.66%"
"26/05/2014","4.530","4.530","4.530","4.530","0.89%"
"25/05/2014","4.490","4.490","4.490","4.490","0.00%"
"24/05/2014","4.490","4.490","4.490","4.490","0.00%"
"23/05/2014","4.490","4.490","4.490","4.490","-0.88%"
"22/05/2014","4.530","4.530","4.530","4.530","0.67%"
"21/05/2014","4.500","4.500","4.500","4.500","0.00%"
"20/05/2014","4.500","4.500","4.500","4.500","-0.44%"
"19/05/2014","4.520","4.520","4.520","4.520","-1.31%"
"17/05/2014","4.580","4.580","4.580","4.580","0.00%"
"16/05/2014","4.580","4.580","4.580","4.580","2.23%"
"15/05/2014","4.480","4.480","4.480","4.480","-1.32%"
"14/05/2014","4.540","4.540","4.540","4.540","1.11%"
"13/05/2014","4.490","4.490","4.490","4.490","-0.88%"
"12/05/2014","4.530","4.530","4.530","4.530","1.12%"
"10/05/2014","4.480","4.480","4.480","4.480","0.00%"
"09/05/2014","4.480","4.470","4.480","4.470","0.22%"
"08/05/2014","4.470","4.510","4.510","4.470","1.13%"
"07/05/2014","4.420","4.410","4.450","4.410","-0.45%"
"06/05/2014","4.440","4.440","4.440","4.440","-0.22%"
"05/05/2014","4.450","4.450","4.450","4.450","-0.45%"
"03/05/2014","4.470","4.470","4.470","4.470","0.00%"
"02/05/2014","4.470","4.470","4.470","4.470","0.68%"
"01/05/2014","4.440","4.440","4.440","4.440","0.00%"
"30/04/2014","4.440","4.440","4.440","4.440","0.00%"
"29/04/2014","4.440","4.440","4.440","4.440","-0.45%"
"28/04/2014","4.460","4.460","4.460","4.460","0.00%"
"26/04/2014","4.460","4.460","4.460","4.460","0.00%"
"25/04/2014","4.460","4.460","4.460","4.460","0.22%"
"24/04/2014","4.450","4.480","4.480","4.480","0.00%"
"23/04/2014","4.450","4.450","4.450","4.450","-0.45%"
"22/04/2014","4.470","4.470","4.470","4.470","-1.11%"
"21/04/2014","4.520","4.520","4.520","4.520","0.89%"
"18/04/2014","4.480","4.480","4.480","4.480","0.00%"
"17/04/2014","4.480","4.490","4.490","4.480","-0.67%"
"16/04/2014","4.510","4.480","4.510","4.480","0.22%"
"15/04/2014","4.500","4.470","4.500","4.470","1.12%"
"14/04/2014","4.450","4.490","4.490","4.450","-1.11%"
"12/04/2014","4.500","4.500","4.500","4.500","0.00%"
"11/04/2014","4.500","4.500","4.500","4.500","0.45%"
"10/04/2014","4.480","4.510","4.510","4.470","-0.22%"
"09/04/2014","4.490","4.520","4.520","4.490","-1.10%"
"08/04/2014","4.540","4.500","4.540","4.500","-0.44%"
"07/04/2014","4.560","4.560","4.560","4.560","0.00%"
"05/04/2014","4.560","4.560","4.560","4.560","0.00%"
"04/04/2014","4.560","4.560","4.560","4.560","-0.87%"
"03/04/2014","4.600","4.570","4.600","4.570","0.44%"
"02/04/2014","4.580","4.560","4.580","4.560","1.10%"
"01/04/2014","4.530","4.610","4.610","4.530","-0.44%"
"31/03/2014","4.550","4.620","4.620","4.550","-1.09%"
"29/03/2014","4.600","4.600","4.600","4.600","0.00%"
"28/03/2014","4.600","4.650","4.650","4.600","-0.65%"
"27/03/2014","4.630","4.670","4.670","4.630","-0.86%"
"26/03/2014","4.670","4.670","4.670","4.670","0.65%"
"25/03/2014","4.640","4.680","4.680","4.640","-0.64%"
"24/03/2014","4.670","4.670","4.670","4.670","0.21%"
"22/03/2014","4.660","4.660","4.660","4.660","0.00%"
"21/03/2014","4.660","4.640","4.660","4.640","0.87%"
"20/03/2014","4.620","4.620","4.620","4.620","-0.22%"
"19/03/2014","4.630","4.630","4.630","4.630","0.22%"
"18/03/2014","4.620","4.630","4.630","4.620","-0.86%"
"17/03/2014","4.660","4.630","4.660","4.630","0.65%"
"15/03/2014","4.630","4.630","4.630","4.630","0.00%"
"14/03/2014","4.630","4.630","4.630","4.630","0.43%"
"13/03/2014","4.610","4.630","4.630","4.610","0.00%"
"12/03/2014","4.610","4.670","4.670","4.610","-1.28%"
"11/03/2014","4.670","4.670","4.670","4.670","0.43%"
"10/03/2014","4.650","4.650","4.720","4.650","-1.27%"
"09/03/2014","4.710","4.710","4.710","4.710","0.00%"
"07/03/2014","4.710","4.710","4.710","4.710","0.43%"
"06/03/2014","4.690","4.690","4.690","4.690","-0.21%"
"05/03/2014","4.700","4.740","4.740","4.700","-0.63%"
"04/03/2014","4.730","4.750","4.750","4.730","0.42%"
"03/03/2014","4.710","4.740","4.740","4.710","0.00%"
"01/03/2014","4.710","4.710","4.710","4.710","0.00%"
"28/02/2014","4.710","4.730","4.730","4.710","0.00%"
"27/02/2014","4.710","4.750","4.750","4.710","0.21%"
"26/02/2014","4.700","4.720","4.720","4.700","-0.42%"
"25/02/2014","4.720","4.720","4.720","4.720","0.00%"
"24/02/2014","4.720","4.720","4.720","4.720","0.43%"
"22/02/2014","4.700","4.700","4.700","4.700","0.00%"
"21/02/2014","4.700","4.720","4.720","4.700","0.00%"
"20/02/2014","4.700","4.720","4.720","4.700","0.21%"
"19/02/2014","4.690","4.770","4.770","4.690","-0.42%"
"18/02/2014","4.710","4.780","4.780","4.710","-0.84%"
"17/02/2014","4.750","4.780","4.780","4.750","0.00%"
"12/02/2014","4.750","4.750","4.750","4.750","0.00%"
"11/02/2014","4.750","4.750","4.750","4.750","1.06%"
"10/02/2014","4.700","4.700","4.700","4.700","0.00%"
"08/02/2014","4.700","4.700","4.700","4.700","0.00%"
"07/02/2014","4.700","4.700","4.700","4.700","0.43%"
"06/02/2014","4.680","4.700","4.700","4.680","0.00%"
"05/02/2014","4.680","4.710","4.710","4.680","-0.21%"
"04/02/2014","4.690","4.720","4.720","4.690","0.21%"
"03/02/2014","4.680","4.720","4.720","4.670","0.21%"
"01/02/2014","4.670","4.670","4.670","4.670","0.00%"
"31/01/2014","0.000","4.670","4.670","4.670","-100.00%"
"30/01/2014","4.650","4.650","4.650","4.650","1.09%"
"29/01/2014","4.600","4.600","4.600","4.600","-0.65%"
"28/01/2014","4.630","4.630","4.630","4.630","0.22%"
"27/01/2014","4.620","4.620","4.620","4.620","0.22%"
"25/01/2014","4.610","4.610","4.610","4.610","0.00%"
"24/01/2014","4.610","4.610","4.610","4.610","-0.43%"
"23/01/2014","4.630","4.630","4.630","4.630","0.22%"
"22/01/2014","4.620","4.620","4.620","4.620","-0.43%"
"21/01/2014","4.640","4.640","4.640","4.640","-0.85%"
"20/01/2014","4.680","4.680","4.680","4.680","-0.64%"
"18/01/2014","4.710","4.710","4.710","4.710","0.00%"
"17/01/2014","4.710","4.720","4.720","4.710","-0.42%"
"16/01/2014","4.730","4.770","4.770","4.720","-0.21%"
"15/01/2014","4.740","4.740","4.740","4.740","-0.21%"
"14/01/2014","4.750","4.930","4.930","4.750","-1.25%"
"13/01/2014","4.810","4.950","4.950","4.810","-3.80%"
"11/01/2014","5.000","5.000","5.000","5.000","0.00%"
"10/01/2014","5.000","5.000","5.000","5.000","3.52%"
"09/01/2014","4.830","4.980","4.980","4.830","-0.62%"
"08/01/2014","4.860","4.860","4.860","4.860","0.00%"
"07/01/2014","4.860","5.040","5.040","4.860","-1.02%"
"06/01/2014","4.910","5.050","5.050","4.910","-2.58%"
"04/01/2014","5.040","5.040","5.040","5.040","0.00%"
"03/01/2014","5.040","4.980","5.040","4.980","1.20%"
"02/01/2014","4.980","4.920","4.980","4.920","1.43%"
"31/12/2013","4.910","4.890","4.910","4.890","0.41%"
"30/12/2013","4.890","4.970","4.970","4.830","-1.61%"
"27/12/2013","4.970","4.970","4.970","4.970","1.22%"
"26/12/2013","4.910","4.960","4.960","4.910","0.00%"
"25/12/2013","4.910","4.910","4.910","4.910","0.00%"
"24/12/2013","4.910","4.910","4.910","4.910","0.00%"
"23/12/2013","4.910","4.900","4.910","4.900","0.20%"
"21/12/2013","4.900","4.900","4.900","4.900","0.41%"
"20/12/2013","4.880","4.880","4.880","4.880","0.00%"
"19/12/2013","4.880","4.880","4.880","4.880","0.41%"
"18/12/2013","4.860","4.900","4.900","4.860","-0.41%"
"17/12/2013","4.880","4.900","4.900","4.880","0.62%"
"16/12/2013","4.850","4.900","4.900","4.850","0.21%"
"14/12/2013","4.840","4.840","4.840","4.840","0.00%"
"13/12/2013","4.840","4.900","4.900","4.840","-0.21%"
"12/12/2013","4.850","4.900","4.900","4.850","0.00%"
"11/12/2013","4.850","4.910","4.910","4.850","-0.41%"
"10/12/2013","4.870","4.870","4.870","4.870","0.41%"
"09/12/2013","4.850","4.850","4.850","4.850","0.41%"
"07/12/2013","4.830","4.830","4.830","4.830","0.00%"
"06/12/2013","4.830","4.840","4.840","4.830","0.21%"
"05/12/2013","4.820","4.820","4.820","4.820","0.00%"
"04/12/2013","4.820","4.850","4.850","4.820","0.00%"
"03/12/2013","4.820","4.830","4.830","4.820","0.42%"
"02/12/2013","4.800","4.780","4.800","4.780","0.63%"
"30/11/2013","4.770","4.770","4.770","4.770","0.00%"
"29/11/2013","4.770","4.760","4.770","4.760","0.63%"
"28/11/2013","4.740","4.750","4.750","4.740","0.21%"
"27/11/2013","4.730","4.730","4.730","4.730","0.00%"
"26/11/2013","4.730","4.750","4.770","4.730","1.07%"
"25/11/2013","4.680","4.680","4.680","4.680","1.30%"
"23/11/2013","4.620","4.620","4.620","4.620","0.00%"
"22/11/2013","4.620","4.620","4.620","4.620","1.09%"
"21/11/2013","4.570","4.570","4.570","4.570","0.00%"
"20/11/2013","4.570","4.550","4.570","4.550","0.22%"
"19/11/2013","4.560","4.560","4.560","4.560","-0.44%"
"18/11/2013","4.580","4.590","4.600","4.580","0.22%"
"17/11/2013","4.570","4.570","4.570","4.570","0.00%"
"16/11/2013","4.570","4.570","4.570","4.570","0.00%"
"15/11/2013","4.570","4.580","4.580","4.570","-0.65%"
"14/11/2013","4.600","4.640","4.640","4.600","-0.22%"
"13/11/2013","4.610","4.660","4.660","4.610","-0.65%"
"12/11/2013","4.640","4.660","4.660","4.640","0.00%"
"11/11/2013","4.640","4.640","4.640","4.620","0.87%"
"09/11/2013","4.600","4.600","4.600","4.600","0.00%"
"08/11/2013","4.600","4.630","4.630","4.600","-0.22%"
"07/11/2013","4.610","4.670","4.670","4.610","-1.07%"
"06/11/2013","4.660","4.720","4.720","4.660","-0.85%"
"05/11/2013","4.700","4.740","4.740","4.690","-0.42%"
"04/11/2013","4.720","4.740","4.740","4.720","0.00%"
"03/11/2013","4.720","4.720","4.720","4.720","0.00%"
"31/10/2013","4.720","4.720","4.720","4.720","0.00%"
"30/10/2013","4.720","4.720","4.720","4.720","0.00%"
"29/10/2013","4.720","4.790","4.790","4.720","-1.87%"
"28/10/2013","4.810","4.790","4.810","4.770","0.00%"
"27/10/2013","4.810","4.810","4.810","4.810","0.00%"
"26/10/2013","4.810","4.810","4.810","4.810","0.00%"
"25/10/2013","4.810","4.810","4.810","4.810","0.21%"
"24/10/2013","4.800","4.830","4.830","4.800","0.00%"
"23/10/2013","4.800","4.850","4.850","4.800","-1.03%"
"22/10/2013","4.850","4.820","4.850","4.820","0.21%"
"21/10/2013","4.840","4.900","4.900","4.840","-0.41%"
"19/10/2013","4.860","4.860","4.860","4.860","0.00%"
"18/10/2013","4.860","5.040","5.040","4.860","-3.38%"
"17/10/2013","5.030","5.040","5.040","5.030","-0.40%"
"16/10/2013","5.050","5.030","5.050","5.030","0.80%"
"15/10/2013","5.010","5.050","5.050","5.010","-0.99%"
"14/10/2013","5.060","5.050","5.060","5.050","0.80%"
"12/10/2013","5.020","5.020","5.020","5.020","0.00%"
"11/10/2013","5.020","5.070","5.070","5.020","-0.99%"
"10/10/2013","5.070","5.080","5.080","5.070","0.20%"
"09/10/2013","5.060","5.110","5.110","5.060","-1.36%"
"08/10/2013","5.130","5.130","5.130","5.130","0.59%"
"07/10/2013","5.100","5.100","5.100","5.100","0.39%"
"05/10/2013","5.080","5.080","5.080","5.080","0.00%"
"04/10/2013","5.080","5.080","5.080","5.080","-0.39%"
"03/10/2013","5.100","5.070","5.100","5.070","0.00%"
"02/10/2013","5.100","5.100","5.100","5.100","0.00%"
"01/10/2013","5.100","5.100","5.130","5.100","-0.20%"
"30/09/2013","5.110","5.110","5.110","5.110","0.00%"
"29/09/2013","5.110","5.110","5.110","5.110","0.00%"
"28/09/2013","5.110","5.110","5.110","5.110","0.00%"
"27/09/2013","5.110","5.110","5.110","5.110","-0.58%"
"26/09/2013","5.140","5.140","5.140","5.140","0.39%"
"25/09/2013","5.120","5.120","5.120","5.120","0.20%"
"24/09/2013","5.110","5.110","5.110","5.110","-0.58%"
"23/09/2013","5.140","5.140","5.140","5.140","-1.15%"
"22/09/2013","5.200","5.200","5.200","5.200","0.00%"
"18/09/2013","5.200","5.200","5.200","5.200","0.00%"
"17/09/2013","5.200","5.200","5.200","5.200","0.58%"
"16/09/2013","5.170","5.170","5.170","5.170","-0.58%"
"15/09/2013","5.200","5.200","5.200","5.200","0.00%"
"14/09/2013","5.200","5.200","5.200","5.200","0.00%"
"13/09/2013","5.200","5.160","5.200","5.160","0.97%"
"12/09/2013","5.150","5.150","5.170","5.140","-0.19%"
"10/09/2013","5.160","5.160","5.160","5.160","0.00%"
"09/09/2013","5.160","5.150","5.160","5.150","0.19%"
"08/09/2013","5.150","5.150","5.150","5.150","0.00%"
"07/09/2013","5.150","5.150","5.150","5.150","0.00%"
"06/09/2013","5.150","5.170","5.170","5.150","-0.19%"
"05/09/2013","5.160","5.160","5.160","5.160","-0.77%"
"04/09/2013","5.200","5.180","5.200","5.180","0.58%"
"03/09/2013","5.170","5.200","5.200","5.170","-0.39%"
"02/09/2013","5.190","5.190","5.190","5.180","0.19%"
"01/09/2013","5.180","5.180","5.180","5.180","0.00%"
"31/08/2013","5.180","5.180","5.180","5.180","0.00%"
"30/08/2013","5.180","5.170","5.180","5.170","0.39%"
"29/08/2013","5.160","5.160","5.160","5.160","0.39%"
"28/08/2013","5.140","5.120","5.140","5.120","-0.19%"
"27/08/2013","5.150","5.140","5.150","5.140","-0.19%"
"26/08/2013","5.160","5.150","5.160","5.150","0.39%"
"24/08/2013","5.140","5.140","5.140","5.140","0.00%"
"23/08/2013","5.140","5.140","5.140","5.140","0.59%"
"22/08/2013","5.110","5.110","5.110","5.110","0.00%"
"21/08/2013","5.110","5.110","5.110","5.110","0.00%"
"20/08/2013","5.110","5.110","5.110","5.110","0.59%"
"19/08/2013","5.080","5.110","5.110","5.080","-0.59%"
"17/08/2013","5.110","5.110","5.110","5.110","0.00%"
"16/08/2013","5.110","5.110","5.110","5.110","-0.39%"
"15/08/2013","5.130","5.130","5.130","5.130","0.00%"
"14/08/2013","5.130","5.120","5.130","5.120","0.00%"
"13/08/2013","0.000","5.130","5.130","5.120","-100.00%"
"12/08/2013","5.120","5.120","5.120","5.120","0.59%"
"11/08/2013","5.090","5.090","5.090","5.090","0.00%"
"10/08/2013","5.090","5.090","5.090","5.090","0.00%"
"09/08/2013","5.090","5.090","5.090","5.090","-0.59%"
"08/08/2013","5.120","5.120","5.120","5.100","0.59%"
"07/08/2013","5.090","5.090","5.090","5.090","-0.78%"
"06/08/2013","5.130","5.150","5.150","5.130","0.00%"
"05/08/2013","5.130","5.120","5.130","5.120","0.39%"
"03/08/2013","5.110","5.110","5.110","5.110","0.00%"
"02/08/2013","5.110","5.110","5.110","5.110","-0.20%"
"01/08/2013","5.120","5.120","5.120","5.120","-0.39%"
"31/07/2013","5.140","5.130","5.140","5.120","0.78%"
"30/07/2013","5.100","5.100","5.100","5.100","-1.54%"
"29/07/2013","5.180","5.190","5.190","5.180","-0.38%"
"27/07/2013","5.200","5.200","5.200","5.200","0.00%"
"26/07/2013","5.200","5.210","5.210","5.190","-0.38%"
"25/07/2013","5.220","5.250","5.250","5.220","-0.19%"
"24/07/2013","5.230","5.260","5.260","5.230","-0.19%"
"23/07/2013","5.240","5.240","5.240","5.240","0.00%"
"22/07/2013","5.240","5.220","5.240","5.200","0.58%"
"20/07/2013","5.210","5.210","5.210","5.210","0.00%"
"19/07/2013","5.210","5.210","5.220","5.210","0.19%"
"18/07/2013","5.200","5.140","5.220","5.140","1.76%"
"17/07/2013","5.110","5.110","5.140","5.110","0.20%"
"16/07/2013","5.100","5.100","5.100","5.100","0.00%"
"15/07/2013","5.100","5.100","5.100","5.100","0.20%"
"13/07/2013","5.090","5.090","5.090","5.090","0.00%"
"12/07/2013","5.090","5.090","5.090","5.090","-0.97%"
"11/07/2013","5.140","5.140","5.140","5.140","-0.39%"
"10/07/2013","5.160","5.160","5.160","5.160","-0.77%"
"09/07/2013","5.200","5.200","5.200","5.190","0.00%"
"08/07/2013","5.200","5.200","5.200","5.200","0.00%"
"06/07/2013","5.200","5.200","5.200","5.200","0.00%"
"05/07/2013","5.200","5.190","5.200","5.190","0.00%"
"04/07/2013","5.200","5.200","5.200","5.190","-0.38%"
"03/07/2013","5.220","5.220","5.220","5.220","0.00%"
"02/07/2013","5.220","5.260","5.260","5.220","-0.57%"
"01/07/2013","5.250","5.260","5.260","5.250","0.00%"
"29/06/2013","5.250","5.250","5.250","5.250","0.00%"
"28/06/2013","5.250","5.280","5.280","5.250","-0.19%"
"27/06/2013","5.260","5.260","5.260","5.260","-0.94%"
"26/06/2013","5.310","5.330","5.330","5.290","0.00%"
"25/06/2013","5.310","5.310","5.310","5.310","-0.19%"
"24/06/2013","5.320","5.320","5.340","5.320","0.38%"
"23/06/2013","5.300","5.300","5.300","5.300","0.00%"
"22/06/2013","5.300","5.300","5.300","5.300","0.00%"
"21/06/2013","5.300","5.320","5.320","5.300","0.19%"
"20/06/2013","5.290","5.290","5.290","5.290","0.95%"
"19/06/2013","5.240","5.240","5.240","5.240","0.38%"
"18/06/2013","5.220","5.220","5.220","5.220","0.97%"
"17/06/2013","5.170","5.160","5.170","5.160","0.39%"
"16/06/2013","5.150","5.150","5.150","5.150","0.00%"
"15/06/2013","5.150","5.150","5.150","5.150","0.00%"
"14/06/2013","5.150","5.150","5.150","5.150","0.98%"
"13/06/2013","5.100","5.100","5.140","5.100","-0.78%"
"12/06/2013","5.140","5.140","5.140","5.140","-0.96%"
"11/06/2013","5.190","5.190","5.190","5.190","0.58%"
"10/06/2013","5.160","5.160","5.160","5.150","1.38%"
"08/06/2013","5.090","5.090","5.090","5.090","0.00%"
"07/06/2013","5.090","5.140","5.140","5.090","-0.97%"
"06/06/2013","5.140","5.120","5.140","5.120","0.98%"
"05/06/2013","5.090","5.090","5.090","5.090","0.20%"
"04/06/2013","5.080","5.120","5.120","5.080","-3.05%"
"03/06/2013","5.240","5.240","5.240","5.240","0.38%"
"01/06/2013","5.220","5.220","5.220","5.220","0.00%"
"31/05/2013","5.220","5.220","5.220","5.220","-0.38%"
"30/05/2013","5.240","5.220","5.240","5.220","0.96%"
"29/05/2013","5.190","5.210","5.210","5.190","-0.19%"
"28/05/2013","5.200","5.170","5.200","5.170","0.78%"
"27/05/2013","5.160","5.160","5.160","5.150","0.58%"
"25/05/2013","5.130","5.130","5.130","5.130","0.00%"
"24/05/2013","5.130","5.160","5.160","5.130","0.39%"
"23/05/2013","5.110","5.110","5.110","5.110","0.99%"
"22/05/2013","5.060","5.070","5.070","5.060","0.60%"
"21/05/2013","5.030","5.030","5.030","5.030","0.00%"
"20/05/2013","5.030","5.070","5.070","5.030","-0.59%"
"18/05/2013","5.060","5.060","5.060","5.060","0.00%"
"17/05/2013","5.060","5.070","5.070","5.060","0.20%"
"16/05/2013","5.050","5.060","5.060","5.050","0.00%"
"15/05/2013","5.050","5.050","5.050","5.050","-0.59%"
"14/05/2013","5.080","5.080","5.080","5.080","-0.78%"
"13/05/2013","5.120","5.120","5.120","5.120","0.59%"
"11/05/2013","5.090","5.090","5.090","5.090","0.00%"
"10/05/2013","5.090","5.090","5.090","5.090","-0.78%"
"09/05/2013","5.130","5.180","5.180","5.130","-0.58%"
"08/05/2013","5.160","5.160","5.160","5.160","-1.15%"
"07/05/2013","5.220","5.250","5.250","5.220","-0.19%"
"06/05/2013","5.230","5.220","5.230","5.220","0.38%"
"04/05/2013","5.210","5.210","5.210","5.210","0.00%"
"03/05/2013","5.210","5.200","5.210","5.200","0.77%"
"02/05/2013","5.170","5.170","5.170","5.170","-0.39%"
"01/05/2013","5.190","5.190","5.190","5.190","0.00%"
"30/04/2013","5.190","5.190","5.190","5.190","-0.19%"
"29/04/2013","5.200","5.280","5.280","5.200","-0.76%"
"27/04/2013","5.240","5.240","5.240","5.240","0.00%"
"26/04/2013","5.240","5.240","5.240","5.240","-0.57%"
"25/04/2013","5.270","5.270","5.270","5.270","0.76%"
"24/04/2013","5.230","5.220","5.270","5.220","0.58%"
"23/04/2013","5.200","5.200","5.200","5.200","0.00%"
"22/04/2013","5.200","5.200","5.200","5.200","0.58%"
"20/04/2013","5.170","5.170","5.170","5.170","0.00%"
"19/04/2013","5.170","5.170","5.170","5.170","-0.19%"
"18/04/2013","5.180","5.150","5.180","5.150","0.97%"
"17/04/2013","5.130","5.120","5.130","5.120","-1.91%"
"16/04/2013","5.230","5.160","5.240","5.160","1.36%"
"15/04/2013","5.160","5.240","5.240","5.160","-1.34%"
"13/04/2013","5.230","5.230","5.230","5.230","0.00%"
"12/04/2013","5.230","5.250","5.250","5.230","-1.32%"
"11/04/2013","5.300","5.330","5.330","5.300","-0.56%"
"10/04/2013","5.330","5.350","5.350","5.320","0.19%"
"09/04/2013","5.320","5.320","5.320","5.320","-0.19%"
"08/04/2013","5.330","5.400","5.400","5.330","-1.30%"
"06/04/2013","5.400","5.400","5.400","5.400","0.00%"
"05/04/2013","5.400","5.400","5.400","5.400","-0.55%"
"04/04/2013","5.430","5.430","5.430","5.430","-0.91%"
"03/04/2013","5.480","5.480","5.480","5.480","0.00%"
"02/04/2013","5.480","5.480","5.480","5.480","0.18%"
"01/04/2013","5.470","5.480","5.480","5.470","0.00%"
"29/03/2013","5.470","5.470","5.470","5.470","0.00%"
"28/03/2013","5.470","5.470","5.470","5.470","-0.36%"
"27/03/2013","5.490","5.530","5.530","5.490","-0.18%"
