,ifscode,country,ISO,period,year,month,ctr_nomxr,ctr_rexr,ctr_irr,ctr_stir,ctr_ltir,ctr_spi,FXI_spot_proxy_USD_m,FXI_deriv_proxy_USD_m,FXI_broad_proxy_USD_m,FXI_spot_proxy_GDP_m,FXI_deriv_proxy_GDP_m,FXI_broad_proxy_GDP_m,FXI_spot_pub_USD_m,FXI_deriv_pub_USD_m,FXI_broad_pub_USD_m,FXI_spot_pub_GDP_m,FXI_deriv_pub_GDP_m,FXI_broad_pub_GDP_m,Sterilization_dummy,De_facto_EXR_regime,De_jure_EXR_regime
5356,238,Costa Rica,CRI,2004-07,2004,7,438.9362,71.81919,5.17,,,30.2988,-58.43260375790109,0.0,-58.43260375790109,-0.3411973530035883,0.0,-0.3411973530035883,,,,,,,0,1,1
5357,238,Costa Rica,CRI,2004-08,2004,8,442.3335,71.89043,9.96,,,29.77424,29.82858802000979,0.0,29.82858802000979,0.17343248136161488,0.0,0.17343248136161488,,,,,,,0,1,1
5358,238,Costa Rica,CRI,2004-09,2004,9,445.9531,71.46297,10.58,,,29.40554,-1.5688457157135645,0.0,-1.5688457157135645,-0.009083080752260555,0.0,-0.009083080752260555,,,,,,,0,1,1
5359,238,Costa Rica,CRI,2004-10,2004,10,449.4713,70.74798,11.7,,,32.54641,303.6862122869804,0.0,303.6862122869804,1.750818047382072,0.0,1.750818047382072,,,,,,,0,1,1
5360,238,Costa Rica,CRI,2004-11,2004,11,452.994,70.27695,9.02,,,34.14899,32.17912051856334,0.0,32.17912051856334,0.18473996124049205,0.0,0.18473996124049205,,,,,,,0,1,1
5361,238,Costa Rica,CRI,2004-12,2004,12,456.7242,69.88363,11.62,,,32.08684,38.66560189132983,0.0,38.66560189132983,0.22104966628880332,0.0,0.22104966628880332,,,,,,,0,1,1
5362,238,Costa Rica,CRI,2005-01,2005,1,460.3218,70.7467,6.45,,,34.64415,-37.178180938801084,0.0,-37.178180938801084,-0.21138287600881525,0.0,-0.21138287600881525,,,,,,,0,1,1
5363,238,Costa Rica,CRI,2005-02,2005,2,463.4749,70.56652,7.23,,,33.31882,120.76692864983204,0.0,120.76692864983204,0.6829033974890054,0.0,0.6829033974890054,,,,,,,0,1,1
5364,238,Costa Rica,CRI,2005-03,2005,3,466.6217,70.27605,8.98,,,34.06841,198.66896028041666,0.0,198.66896028041666,1.1173358275830751,0.0,1.1173358275830751,,,,,,,0,1,1
5365,238,Costa Rica,CRI,2005-04,2005,4,469.5999,70.26099,6.11,,,34.25109,45.668103596032594,0.0,45.668103596032594,0.25545938715184274,0.0,0.25545938715184274,,,,,,,0,1,1
5366,238,Costa Rica,CRI,2005-05,2005,5,473.2522,70.57243,6.43,,,32.94679,50.516865780364796,0.0,50.516865780364796,0.2810690726929578,0.0,0.2810690726929578,,,,,,,0,1,1
5367,238,Costa Rica,CRI,2005-06,2005,6,476.5352,70.86541,6.338572,,,32.48313,76.24002768407556,0.0,76.24002768407556,0.4219295482112399,0.0,0.4219295482112399,,,,,,,0,1,1
5368,238,Costa Rica,CRI,2005-07,2005,7,479.7428,71.24372,7.97,,,32.73746,-1.9314859736805516,0.0,-1.9314859736805516,-0.010632637588237757,0.0,-0.010632637588237757,,,,,,,0,1,1
5369,238,Costa Rica,CRI,2005-08,2005,8,482.7282,70.98363,8.18,,,32.21224,5.7161284998694555,0.0,5.7161284998694555,0.03130085408976654,0.0,0.03130085408976654,,,,,,,0,1,1
5370,238,Costa Rica,CRI,2005-09,2005,9,485.909,70.04998,7.82,,,34.3058,112.54990188031638,0.0,112.54990188031638,0.6130785821963108,0.0,0.6130785821963108,,,,,,,0,1,1
5371,238,Costa Rica,CRI,2005-10,2005,10,489.0356,70.66609,9.04,,,34.63892,10.610108525991622,0.0,10.610108525991622,0.05749361402500984,0.0,0.05749361402500984,,,,,,,0,1,1
5372,238,Costa Rica,CRI,2005-11,2005,11,492.1886,71.8674,7.91,,,34.89896,88.01775237597616,0.0,88.01775237597616,0.47447204822039046,0.0,0.47447204822039046,,,,,,,0,1,1
5373,238,Costa Rica,CRI,2005-12,2005,12,495.3318,72.1441,6.45,,,35.008,180.03994243058588,0.0,180.03994243058588,0.9655204867136332,0.0,0.9655204867136332,,,,,,,0,1,1
5374,238,Costa Rica,CRI,2006-01,2006,1,497.9783,71.72734,8.05,,,33.31606,-172.73623749335906,0.0,-172.73623749335906,-0.9189055031161729,0.0,-0.9189055031161729,,,,,,,0,1,1
5375,238,Costa Rica,CRI,2006-02,2006,2,501.4104,71.68767,6.07,,,34.06841,128.50741865450266,0.0,128.50741865450266,0.6781697755383398,0.0,0.6781697755383398,,,,,,,0,1,1
5376,238,Costa Rica,CRI,2006-03,2006,3,504.2573,71.13147,8.62,,,35.24673,239.1489455585824,0.0,239.1489455585824,1.2520715667210403,0.0,1.2520715667210403,,,,,,,0,1,1
5377,238,Costa Rica,CRI,2006-04,2006,4,506.8046,70.4126,8.94,,,37.51136,-40.11828156743044,0.0,-40.11828156743044,-0.20839180727473772,0.0,-0.20839180727473772,,,,,,,0,1,1
5378,238,Costa Rica,CRI,2006-05,2006,5,509.0862,70.40989,8.67,,,39.8466,-154.5769200014772,0.0,-154.5769200014772,-0.7966863258380943,0.0,-0.7966863258380943,,,,,,,0,1,1
5379,238,Costa Rica,CRI,2006-06,2006,6,512.151,71.26451,9.74,,,40.40788,14.255356565242508,0.0,14.255356565242508,0.07290403000158725,0.0,0.07290403000158725,,,,,,,0,1,1
5380,238,Costa Rica,CRI,2006-07,2006,7,514.9426,71.10419,9.67,,,40.21264,-37.16967529750571,0.0,-37.16967529750571,-0.18863353089642917,0.0,-0.18863353089642917,,,,,,,0,1,1
5381,238,Costa Rica,CRI,2006-08,2006,8,517.4973,70.85765,9.45,,,41.01217,70.51319323629144,0.0,70.51319323629144,0.3551262097101232,0.0,0.3551262097101232,,,,,,,0,1,1
5382,238,Costa Rica,CRI,2006-09,2006,9,520.1713,70.63802,10.44,,,44.70357,190.0359362884183,0.0,190.0359362884183,0.9498509241085277,0.0,0.9498509241085277,,,,,,,0,1,1
5383,238,Costa Rica,CRI,2006-10,2006,10,519.7638,71.00938,10.65,,,47.92521,88.53258729229594,0.0,88.53258729229594,0.4391926034699633,0.0,0.4391926034699633,42.269,,,0.20968813,,,0,1,1
5384,238,Costa Rica,CRI,2006-11,2006,11,516.9586,71.74418,9.52,,,49.4277,144.67746834006425,0.0,144.67746834006425,0.7123760559377276,0.0,0.7123760559377276,228.053,,,1.1229081,,,0,1,1
5385,238,Costa Rica,CRI,2006-12,2006,12,517.5169,71.79375,9.69,,,61.30294,25.81453460424904,0.0,25.81453460424904,0.12616918815070757,0.0,0.12616918815070757,263.297,,,1.2868707,,,0,1,1
5386,238,Costa Rica,CRI,2007-01,2007,1,518.913,72.46305,9.08,,,53.97087,112.59641832304267,0.0,112.59641832304267,0.5442079825038363,0.0,0.5442079825038363,150.776,,,0.7287399,,,0,1,1
5387,238,Costa Rica,CRI,2007-02,2007,2,520.04,72.07993,6.64,,,59.03754,48.079165559542254,0.0,48.079165559542254,0.2298275632747199,0.0,0.2298275632747199,78.67699999999999,,,0.37609103,,,0,1,1
5388,238,Costa Rica,CRI,2007-03,2007,3,519.8102,71.94553,6.35,,,65.2146,207.65725685368608,0.0,207.65725685368608,0.981859912842988,0.0,0.981859912842988,217.27399999999997,,,1.0273305,,,0,1,1
5389,238,Costa Rica,CRI,2007-04,2007,4,519.7927,71.74776,5.89,,,63.82781,62.12879790176341,0.0,62.12879790176341,0.29060549888203685,0.0,0.29060549888203685,100.747,,,0.47124094,,,0,1,1
5390,238,Costa Rica,CRI,2007-05,2007,5,519.3988,71.96249,5.87,,,62.83179,59.668727850616555,0.0,59.668727850616555,0.2761316934996728,0.0,0.2761316934996728,52.230999999999995,,,0.24171178,,,0,1,1
5391,238,Costa Rica,CRI,2007-06,2007,6,519.3702,72.19441,5.44,,,68.00284,108.99015160519573,0.0,108.99015160519573,0.4990733902352855,0.0,0.4990733902352855,115.67,,,0.5296609,,,0,1,1
5392,238,Costa Rica,CRI,2007-07,2007,7,519.3645,72.29688,5.97,,,69.28259,16.180255328114264,0.0,16.180255328114264,0.073319291768575,0.0,0.073319291768575,86.471,,,0.39183512,,,0,1,1
5393,238,Costa Rica,CRI,2007-08,2007,8,519.4222,73.05268,5.41,,,73.60197,51.41935911089761,0.0,51.41935911089761,0.23060161254039868,0.0,0.23060161254039868,64.716,,,0.29023337,,,0,1,1
5394,238,Costa Rica,CRI,2007-09,2007,9,518.865,72.88631,5.82,,,67.36116,30.190509827421153,0.0,30.190509827421153,0.1340154935774553,0.0,0.1340154935774553,74.58500000000001,,,0.33108237,,,0,1,1
5395,238,Costa Rica,CRI,2007-10,2007,10,519.2152,72.21402,5.32,,,66.85915,-112.07561086377471,0.0,-112.07561086377471,-0.4924812697163963,0.0,-0.4924812697163963,0.0,,,0.0,,,0,1,1
5396,238,Costa Rica,CRI,2007-11,2007,11,515.1445,72.70717,7.02,,,65.81071,47.049566733316524,0.0,47.049566733316524,0.20467863973501182,0.0,0.20467863973501182,146.80999999999997,,,0.6386641,,,0,1,1
